7.300000000000000e+01
2.151177600000000e+11
1.440000000000000e+02
2.109808800000000e+11
2.000000000000000e+02
2.068440000000000e+11
2.940000000000000e+02
2.020176400000000e+11
3.660000000000000e+02
1.971912800000000e+11
4.220000000000000e+02
1.937438800000000e+11
4.770000000000000e+02
1.896070000000000e+11
5.330000000000000e+02
1.868490800000000e+11
5.890000000000000e+02
1.827122000000000e+11
6.440000000000000e+02
1.744384400000000e+11
7.000000000000000e+02
1.654752000000000e+11
7.550000000000000e+02
1.530645600000000e+11
8.110000000000000e+02
1.392749600000000e+11
8.660000000000000e+02
1.234169200000000e+11
9.220000000000000e+02
1.061799200000000e+11
